date_index	rsrp	rsrq	wbcqi	macStats_phr	dlCqiReport_sfnSn	macStats_totalBytesSdusDl	macStats_totalTbsUl	macStats_mcs1Ul	macStats_totalPduDl	macStats_totalBytesSdusUl	macStats_tbsDl	macStats_totalPrbUl	macStats_macSdusDl_sduLength	macStats_macSdusDl_lcid	macStats_prbUl	macStats_totalPduUl	macStats_mcs1Dl	macStats_mcs2Dl	macStats_prbDl	macStats_totalPrbDl	macStats_prbRetxDl	macStats_totalTbsDl	ulCqiReport_sfnSn	pdcpStats_pktRx	pdcpStats_pktRxW	pdcpStats_pktRxAiatW	pdcpStats_pktRxOo	pdcpStats_pktRxBytesW	pdcpStats_pktRxSn	pdcpStats_pktTxBytesW	pdcpStats_pktTxSn	pdcpStats_pktTxBytes	pdcpStats_pktRxAiat	pdcpStats_pktRxBytes	pdcpStats_pktTx	pdcpStats_pktTxW	pdcpStats_pktTxAiatW	pdcpStats_sfn	pdcpStats_pktTxAiat	rnti	quality
4372	-127	-13	3	4294967295	2240	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	2240	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	636277	609518	32812	0
4371	-127	-13	3	4294967295	2160	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	2160	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	636227	609518	32812	0
4370	-127	-13	3	4294967295	2080	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	2080	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	636177	609518	32812	0
4369	-127	-13	3	4294967295	2000	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	2000	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	636127	609518	32812	0
4368	-127	-13	3	4294967295	1920	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1920	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	636077	609518	32812	0
4367	-127	-13	3	4294967295	1840	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1840	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	636027	609518	32812	0
4366	-127	-13	3	4294967295	1760	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1760	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635977	609518	32812	0
4365	-127	-13	3	4294967295	1680	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1680	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635927	609518	32812	0
4364	-127	-13	3	4294967295	1520	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1520	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635827	609518	32812	0
4363	-127	-13	3	4294967295	1440	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1440	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635777	609518	32812	0
4362	-127	-13	3	4294967295	1360	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1360	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635727	609518	32812	0
4361	-127	-13	3	4294967295	1280	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1280	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635677	609518	32812	0
4360	-127	-13	3	4294967295	1200	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1200	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635627	609518	32812	0
4359	-127	-13	3	4294967295	1120	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1120	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635577	609518	32812	0
4358	-127	-13	3	4294967295	1040	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	1040	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635527	609518	32812	0
4357	-127	-13	3	4294967295	960	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	960	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635477	609518	32812	0
4356	-127	-13	3	4294967295	880	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	880	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635427	609518	32812	0
4355	-127	-13	3	4294967295	800	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	800	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635377	609518	32812	0
4354	-127	-13	3	4294967295	640	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	640	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635277	609518	32812	0
4353	-127	-13	3	4294967295	560	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	560	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635227	609518	32812	0
4352	-127	-13	3	4294967295	480	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	480	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635177	609518	32812	0
4351	-127	-13	3	4294967295	400	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	400	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635127	609518	32812	0
4350	-127	-13	3	4294967295	320	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	320	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635077	609518	32812	0
4349	-127	-13	3	4294967295	240	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	240	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	635027	609518	32812	0
4348	-127	-13	3	4294967295	160	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	160	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634977	609518	32812	0
4347	-127	-13	3	4294967295	80	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	80	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634927	609518	32812	0
4346	-127	-13	3	4294967295	0	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	0	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634877	609518	32812	0
4345	-127	-13	3	4294967295	16224	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	16224	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634777	609518	32812	0
4344	-127	-13	3	4294967295	16144	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	16144	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634727	609518	32812	0
4343	-127	-13	3	4294967295	16064	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	16064	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634677	609518	32812	0
4342	-127	-13	3	4294967295	15984	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15984	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634627	609518	32812	0
4341	-127	-13	3	4294967295	15904	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15904	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634577	609518	32812	0
4340	-127	-13	3	4294967295	15824	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15824	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634527	609518	32812	0
4339	-127	-13	3	4294967295	15744	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15744	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634477	609518	32812	0
4338	-127	-13	3	4294967295	15664	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15664	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634427	609518	32812	0
4337	-127	-13	3	4294967295	15584	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15584	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634377	609518	32812	0
4336	-127	-13	3	4294967295	15504	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15504	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634327	609518	32812	0
4335	-127	-13	3	4294967295	15336	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15336	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634225	609518	32812	0
4334	-127	-13	3	4294967295	15264	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15264	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634177	609518	32812	0
4333	-127	-13	3	4294967295	15184	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15184	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634127	609518	32812	0
4332	-127	-13	3	4294967295	15104	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15104	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634077	609518	32812	0
4331	-127	-13	3	4294967295	15024	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	15024	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	634027	609518	32812	0
4330	-127	-13	3	4294967295	14944	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14944	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633977	609518	32812	0
4329	-127	-13	3	4294967295	14864	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14864	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633927	609518	32812	0
4328	-127	-13	3	4294967295	14784	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14784	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633877	609518	32812	0
4327	-127	-13	3	4294967295	14704	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14704	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633827	609518	32812	0
4326	-127	-13	3	4294967295	14624	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14624	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633777	609518	32812	0
4325	-127	-13	3	4294967295	14464	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14464	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633677	609518	32812	0
4324	-127	-13	3	4294967295	14384	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14384	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633627	609518	32812	0
4323	-127	-13	3	4294967295	14304	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14304	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633577	609518	32812	0
4322	-127	-13	3	4294967295	14224	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14224	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633527	609518	32812	0
4321	-127	-13	3	4294967295	14144	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14144	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633477	609518	32812	0
4320	-127	-13	3	4294967295	14064	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	14064	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633427	609518	32812	0
4319	-127	-13	3	4294967295	13984	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	13984	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633377	609518	32812	0
4318	-127	-13	3	4294967295	13904	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	13904	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633327	609518	32812	0
4317	-127	-13	3	4294967295	13824	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	13824	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633277	609518	32812	0
4316	-127	-13	3	4294967295	13744	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	13744	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633227	609518	32812	0
4315	-127	-13	3	4294967295	13584	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	13584	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633127	609518	32812	0
4314	-127	-13	3	4294967295	13504	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	13504	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633077	609518	32812	0
4313	-127	-13	3	4294967295	13424	7747	575460	10	966	1437927	7	27566	2	1	0	9079	2	0	3	2998	3	12764	13424	666	0	0	0	0	154	0	14	12872	614301	40372	35	0	0	633027	609518	32812	0
